Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2013-07-28,Albury,3,16.1,0.2,NA,NA,NE,35,NA,NE,0,24,56,1027.5,1021.7,NA,NA,6.2,16,No,5,Yes
2013-07-29,Albury,6.2,17.7,5,NA,NA,NNE,52,NE,NNE,9,19,70,1021.6,1018.5,7,8,12.4,15.9,Yes,0.2,No
2013-07-30,Albury,5.7,13.2,0.2,NA,NA,W,24,NA,WNW,0,17,90,1021.4,1021.4,8,8,9.7,11.1,No,0,No
2013-07-31,Albury,5,14.5,0,NA,NA,ESE,17,NA,SSW,0,4,72,1025.8,1023.4,8,2,5.6,13.9,No,0,No
2013-08-01,Albury,2.8,14.3,0,NA,NA,ESE,13,E,E,4,9,65,1024.3,1020.3,7,1,7,13.8,No,0,No
2013-08-02,Albury,7,15.9,0,NA,NA,WNW,52,NA,NNW,0,24,55,1016.3,1012.1,8,8,10.1,14.2,No,1.2,Yes
2013-08-03,Albury,4.7,10.4,1.2,NA,NA,NNW,43,WNW,NNE,13,17,83,1018.6,1014.5,1,8,6.3,9.3,Yes,1,No
2013-08-04,Albury,6.3,13.1,1,NA,NA,WNW,48,NW,WNW,15,19,62,1015.3,1015.6,8,3,8.4,12,No,1.6,Yes
2013-08-05,Albury,7.4,13.3,1.6,NA,NA,N,26,NNW,N,13,15,85,1017.6,1014.5,8,8,8.1,11.7,Yes,2.8,Yes
2013-08-06,Albury,8,13.6,2.8,NA,NA,WNW,37,NW,WNW,24,20,68,1009.2,1010,8,8,12.5,13.1,Yes,0.4,No
2013-08-07,Albury,3.4,11.5,0.4,NA,NA,NE,28,N,N,7,11,89,1014.4,1010.7,8,8,7.6,10.2,No,8.2,Yes
2013-08-08,Albury,5.9,15.9,8.2,NA,NA,ENE,37,WSW,E,9,6,55,1014.4,1015,NA,NA,8.4,13.8,Yes,0,No
2013-08-09,Albury,2.6,11.2,0,NA,NA,NNW,20,ENE,N,9,11,85,1019.8,1016.6,8,8,7.2,10.4,No,2.8,Yes
2013-08-10,Albury,5.7,16.6,2.8,NA,NA,WNW,22,NA,WSW,0,13,62,1017.9,1016.7,NA,NA,9.6,16,Yes,0,No
2013-08-11,Albury,2.9,15.6,0,NA,NA,NE,20,S,NNE,9,13,58,1019.2,1014.9,8,8,5.8,14.9,No,17.2,Yes
2013-08-12,Albury,5.8,14.9,17.2,NA,NA,W,69,NW,W,31,44,54,1004.3,1006,8,NA,12.7,13,Yes,1.2,Yes
2013-08-13,Albury,4.6,14.5,1.2,NA,NA,NW,41,WNW,NW,17,15,57,1015.8,1014.9,8,8,9.1,12.6,Yes,0,No
2013-08-14,Albury,7.4,18.4,0,NA,NA,W,56,N,NW,13,20,58,1011.6,1005.9,NA,8,11.8,15.7,No,6.6,Yes
2013-08-15,Albury,1.8,14.1,6.6,NA,NA,W,20,W,WNW,11,11,60,1022.8,1021.5,NA,8,6.5,13.3,Yes,0,No
2013-08-16,Albury,2.1,16.2,0,NA,NA,N,57,ESE,NE,9,26,45,1021.4,1012.2,8,NA,6.4,16.1,No,3.8,Yes
2013-08-17,Albury,6.4,14.4,3.8,NA,NA,N,44,WSW,NW,9,15,58,1010.9,1011.5,8,8,10.4,14,Yes,0.6,No
2013-08-18,Albury,4.7,18.3,0.6,NA,NA,NNW,50,NE,NNW,13,33,43,1015.2,1009.7,8,NA,9.1,18.1,No,6,Yes
2013-08-19,Albury,6.6,11.3,6,NA,NA,SW,52,W,WNW,17,20,72,1013,1011.1,8,NA,7.8,8.3,Yes,9.8,Yes
2013-08-20,Albury,1.5,10.7,9.8,NA,NA,WNW,35,W,WNW,17,22,63,1017.6,1016.2,NA,8,4.8,9.8,Yes,0.2,No
2013-08-21,Albury,2.2,11,0.2,NA,NA,WNW,28,WSW,WNW,11,11,67,1018.4,1015.5,8,8,6.4,10.4,No,4.2,Yes
2013-08-22,Albury,6.4,11.9,4.2,NA,NA,WNW,44,NW,W,15,17,85,1012.6,1010.6,8,8,8.7,10.7,Yes,8.8,Yes
2013-08-23,Albury,8.6,12.3,8.8,NA,NA,WNW,44,NW,WNW,22,19,94,1011.6,1011.9,8,8,10.1,11.4,Yes,4.2,Yes
2013-08-24,Albury,6,15,4.2,NA,NA,W,22,ENE,NA,9,0,75,1023.3,1023.8,8,8,9,13.6,Yes,0,No
2013-08-25,Albury,8.1,16.2,0,NA,NA,W,24,E,WNW,7,15,64,1026.6,1024.4,8,8,11.8,15.1,No,0,No
2013-08-26,Albury,9.5,17.1,0,NA,NA,WNW,28,S,W,2,9,61,1025.9,1023.4,8,8,12.2,16.3,No,0.4,No
2013-08-27,Albury,8.1,17.8,0.4,NA,NA,ENE,17,NNE,ESE,2,7,60,1023.9,1019.7,NA,NA,10.6,17.2,No,0,No
2013-08-28,Albury,5.4,20.8,0,NA,NA,ENE,20,ENE,SE,9,11,59,1022.1,1018.5,NA,NA,11.3,19.7,No,2.8,Yes
2013-08-29,Albury,9.8,20,2.8,NA,NA,WNW,57,E,NE,11,26,51,1018.8,1011.4,5,1,15,19.4,Yes,3.6,Yes
2013-08-30,Albury,10.2,18.5,3.6,NA,NA,NW,30,NW,WNW,15,13,61,1016.5,1015,NA,7,14.9,17.2,Yes,0.2,No
2013-08-31,Albury,6.1,20.7,0.2,NA,NA,ESE,20,E,SSE,7,6,45,1022.3,1020.8,NA,NA,12.5,20.2,No,0,No
2013-09-01,Albury,5.3,22.2,0,NA,NA,ENE,17,ESE,S,7,9,53,1028.5,1025.8,NA,NA,12.1,20.7,No,0,No
2013-09-02,Albury,7,23.8,0,NA,NA,E,15,NA,E,0,7,42,1031.7,1029.4,NA,NA,13.6,23.4,No,0,No
2013-09-03,Albury,8,23.3,0,NA,NA,ESE,15,N,S,2,6,51,1033.3,1029.8,NA,NA,14.7,23,No,0,No
2013-09-04,Albury,7.5,23.7,0,NA,NA,WSW,54,ESE,NNE,7,17,51,1031.8,1026.8,NA,NA,15,22.7,No,0,No
2013-09-05,Albury,11.9,22.6,0,NA,NA,NNE,28,E,NNE,4,11,51,1027.8,1024.5,NA,2,17,21.7,No,0,No
2013-09-06,Albury,13.6,20.9,0,NA,NA,W,22,ESE,SW,7,7,61,1026.6,1023.4,8,8,16.7,20.8,No,0,No
2013-09-07,Albury,10.1,19.8,0,NA,NA,WSW,33,NA,W,0,22,50,1024.9,1023.3,1,NA,15.2,18.8,No,0.2,No
2013-09-08,Albury,4.8,18.8,0.2,NA,NA,WNW,30,E,W,6,15,36,1027.2,1023.8,NA,NA,12,18.4,No,0,No
2013-09-09,Albury,7.9,23.4,0,NA,NA,W,52,E,NNE,7,17,47,1019.1,1010.2,NA,NA,12.6,22,No,0,No
2013-09-10,Albury,12.5,17.5,0,NA,NA,WNW,50,NNW,WNW,15,24,54,1008.1,1006.8,8,NA,14.1,17.4,No,0.4,No
2013-09-11,Albury,6.2,16,0.4,NA,NA,WNW,35,WNW,WNW,15,26,64,1013.7,1012,7,7,9.8,14.5,No,0,No
2013-09-12,Albury,2.4,15.4,0,NA,NA,W,46,NA,WNW,0,24,50,1016.4,1014.8,NA,NA,9.7,15.3,No,0,No
2013-09-13,Albury,2.6,14.7,0,NA,NA,S,26,S,SSE,7,15,50,1018.9,1015.3,NA,8,7.9,13.2,No,0.8,No
2013-09-14,Albury,6.4,19.3,0.8,NA,NA,WNW,28,ENE,W,4,15,53,1015.1,1013,NA,8,12.9,17.4,No,0.2,No
2013-09-15,Albury,3.7,20.3,0.2,NA,NA,NNE,50,SE,E,13,7,48,1018.6,1014.6,NA,NA,11.7,19.3,No,3.2,Yes
2013-09-16,Albury,7.7,13.6,3.2,NA,NA,SE,30,SE,ESE,7,9,99,1012.7,1006.8,7,7,10.9,12.1,Yes,37.4,Yes
2013-09-17,Albury,10.8,18.4,37.4,NA,NA,WNW,35,SE,W,7,22,82,1002.2,999.6,8,8,13.4,16.5,Yes,0.2,No
2013-09-18,Albury,11.2,18.7,0.2,NA,NA,WNW,70,WNW,NW,11,11,76,1003,999.6,8,8,13.3,16,No,1.2,Yes
2013-09-19,Albury,7.7,14,1.2,NA,NA,NW,39,W,WNW,20,20,67,1008.7,1007.6,5,8,9.7,12.8,Yes,2,Yes
2013-09-20,Albury,7.3,14.9,2,NA,NA,W,43,WNW,W,22,19,72,1009.1,1010.7,8,6,9.4,13.6,Yes,0.4,No
2013-09-21,Albury,5.2,17.6,0.4,NA,NA,WSW,26,N,W,4,13,47,1016.8,1014.1,8,NA,9.7,17.2,No,0.2,No
2013-09-22,Albury,5.8,20.4,0.2,NA,NA,E,30,SE,NE,11,13,56,1015.5,1010.6,8,NA,9.6,19.7,No,0.2,No
2013-09-23,Albury,6.1,23.9,0.2,NA,NA,NE,31,SE,ENE,7,17,47,1011,1006,NA,NA,14.2,23,No,0,No
2013-09-24,Albury,14.2,22.3,0,NA,NA,WNW,39,SSW,WNW,4,22,47,1004.4,1005.2,NA,NA,16.9,21.5,No,0.2,No
2013-09-25,Albury,10.6,24,0.2,NA,NA,WNW,31,E,NW,6,13,44,1009,1007.4,1,NA,18,23.7,No,0.8,No
2013-09-26,Albury,10.3,16.7,0.8,NA,NA,W,70,WNW,W,35,35,50,1006.6,1011.3,8,6,10.3,15,No,3.6,Yes
2013-09-27,Albury,2.6,18.5,3.6,NA,NA,ENE,22,E,NNE,9,13,43,1020.8,1015.5,NA,NA,10.7,18.2,Yes,0,No
2013-09-28,Albury,7.4,16.9,0,NA,NA,WNW,59,WNW,W,30,31,46,1013.7,1012.6,NA,8,12.8,15.3,No,0,No
2013-09-29,Albury,3.7,20,0,NA,NA,NNW,26,SSE,N,4,13,51,1018.6,1015.6,NA,1,11.6,19.7,No,0,No
2013-09-30,Albury,7,26.4,0,NA,NA,NNE,50,E,NNE,6,28,42,1014.4,1007,NA,NA,15.8,25.6,No,1.6,Yes
2013-10-01,Albury,15.8,17.2,1.6,NA,NA,WNW,72,N,WNW,17,30,56,1002.9,1008,8,8,16.3,15.7,Yes,4,Yes
2013-10-02,Albury,3.7,19.7,4,NA,NA,WNW,80,NNE,NNW,22,28,41,1014.2,1006.1,NA,7,13.3,19.2,Yes,1,No
2013-10-03,Albury,6.8,16.5,1,NA,NA,W,43,WSW,W,24,28,48,1016.3,1017.8,NA,4,11.3,16,No,0,No
2013-10-04,Albury,3.2,18.9,0,NA,NA,SW,20,SSE,WNW,7,9,48,1024,1019.7,NA,NA,10.6,18.2,No,0,No
2013-10-05,Albury,5.5,21.7,0,NA,NA,NNW,28,SE,NNE,9,13,50,1018.4,1013.2,NA,NA,12.5,19.9,No,0,No
2013-10-06,Albury,6.2,22.9,0,NA,NA,W,41,NA,NNW,0,17,46,1009.1,1006.2,NA,NA,13.2,21.3,No,0,No
2013-10-07,Albury,4.9,20.1,0,NA,NA,NW,31,ESE,WNW,6,13,51,1012.7,1011,NA,1,11.9,18.2,No,0,No
2013-10-08,Albury,5.6,20.6,0,NA,NA,WNW,31,ENE,NW,4,19,48,1016.6,1016.1,NA,4,13.4,19.7,No,0,No
2013-10-09,Albury,5.6,24.3,0,NA,NA,NNE,28,SE,N,9,15,45,1019.9,1015.2,NA,NA,11.9,23.2,No,0,No
2013-10-11,Albury,NA,18.5,NA,NA,NA,W,37,W,WNW,17,17,52,1016.4,1015.8,NA,1,11.4,17.8,NA,0,No
2013-10-12,Albury,5.2,23.1,0,NA,NA,N,28,E,N,6,9,38,1016.3,1010.9,NA,NA,12,21.9,No,0,No
2013-10-13,Albury,6.8,24.7,0,NA,NA,W,61,NA,W,0,35,61,1001.9,1001.6,NA,8,14.6,17,No,2.2,Yes
2013-10-14,Albury,4.6,15.5,2.2,NA,NA,WNW,44,WNW,WSW,15,24,49,1018.4,1018.5,1,7,8.1,13.7,Yes,0,No
2013-10-15,Albury,2.5,20.1,0,NA,NA,NNE,30,ESE,S,2,6,42,1024.5,1020.9,NA,3,9.3,18.2,No,0,No
2013-10-16,Albury,3.8,25.5,0,NA,NA,N,50,ESE,NNW,6,35,21,1017.4,1009.8,NA,NA,11.2,24.4,No,0,No
2013-10-17,Albury,11.2,17.7,0,NA,NA,WNW,69,WNW,WNW,26,46,43,1006.3,1012,8,1,13.9,14.8,No,0,No
2013-10-18,Albury,0.8,18.9,0,NA,NA,E,22,SE,NNW,6,11,40,1027.1,1025.3,NA,NA,8.6,17.9,No,0,No
2013-10-19,Albury,3.6,24.7,0,NA,NA,E,28,E,ENE,11,13,26,1027.2,1021.7,NA,NA,12.7,23.7,No,0,No
2013-10-20,Albury,7.4,29.7,0,NA,NA,ENE,33,SSE,ENE,6,19,29,1019.4,1014.6,NA,NA,13.9,28.8,No,0,No
2013-10-21,Albury,10.8,27.6,0,NA,NA,WSW,33,SSE,E,7,9,45,1013.7,1012.1,NA,NA,18.8,26.6,No,2.8,Yes
2013-10-22,Albury,16,26.2,2.8,NA,NA,NW,52,NA,ENE,0,24,60,1011.1,1007.4,NA,2,19.1,25.7,Yes,2.6,Yes
2013-10-23,Albury,13.3,18.2,2.6,NA,NA,NW,46,NW,WNW,17,20,87,1008.4,1010.5,8,8,13.8,14.6,Yes,0.4,No
2013-10-24,Albury,7.9,16.5,0.4,NA,NA,W,56,WSW,WSW,26,22,37,1017.6,1019.2,6,8,10.1,14.2,No,0,No
2013-10-25,Albury,2.1,17.5,0,NA,NA,WNW,35,WNW,WNW,7,26,45,1025.5,1022.8,NA,7,10,15.7,No,0,No
2013-10-26,Albury,5,19.7,0,NA,NA,WNW,37,W,WSW,11,19,46,1024.2,1022.3,NA,2,12.9,18.7,No,0,No
2013-10-27,Albury,5.3,21.3,0,NA,NA,NNW,22,SSE,WSW,6,13,36,1023.8,1020.6,NA,NA,11.9,20.3,No,0,No
2013-10-28,Albury,10.6,24.6,0,NA,NA,ENE,30,ESE,SSE,9,17,50,1017.8,1012.1,NA,NA,16,21.6,No,0,No
2013-10-29,Albury,9.4,22.6,0,NA,NA,SSE,46,SE,SSE,24,17,48,1009.6,1011.3,NA,8,17.9,19.9,No,0,No
2013-10-30,Albury,6,23.5,0,NA,NA,W,31,SSE,NW,9,11,34,1020.4,1017.9,NA,NA,13.6,22,No,0,No
2013-10-31,Albury,6.3,25.2,0,NA,NA,W,28,ESE,W,4,19,28,1021,1018.8,NA,NA,14.9,24.3,No,0,No
2013-11-01,Albury,7.6,27.9,0,NA,NA,N,30,SE,NE,7,9,24,1022.2,1018.1,NA,NA,15.8,27.3,No,0,No
2013-11-02,Albury,8.6,27.9,0,NA,NA,W,26,ESE,SSE,6,11,45,1017.8,1015,NA,5,16.8,23.9,No,0,No
2013-11-03,Albury,10.1,21.1,0,NA,NA,WSW,67,WNW,WSW,30,35,34,1013.1,1016,NA,1,16.1,19.5,No,0,No
2013-11-04,Albury,3.1,20.3,0,NA,NA,W,30,SSE,SE,13,15,33,1026,1024.6,NA,NA,11.9,19,No,0,No
2013-11-05,Albury,6.3,25.6,0,NA,NA,SE,33,S,SW,7,9,18,1027.9,1023.3,NA,NA,13.5,23.4,No,0,No
2013-11-06,Albury,6.9,29.6,0,NA,NA,NNW,31,SSE,NW,7,13,13,1021.7,1016.1,NA,NA,16.8,28.7,No,0,No
2013-11-07,Albury,8.9,34.3,0,NA,NA,SSE,22,SSE,WNW,4,4,22,1014.9,1009.4,NA,2,18.8,33.2,No,0,No
2013-11-08,Albury,17.7,30.9,0,NA,NA,W,48,ESE,N,2,30,23,1006.4,1002.9,NA,NA,22.3,30,No,0,No
2013-11-09,Albury,9.3,21.9,0,NA,NA,WSW,43,WSW,WNW,22,26,35,1012,1011.9,NA,2,14.9,19.6,No,0,No
2013-11-10,Albury,10.5,21.3,0,NA,NA,ESE,43,SSE,SE,20,24,50,1018,1015.8,8,1,14,19.4,No,5.8,Yes
2013-11-11,Albury,10.6,17.1,5.8,NA,NA,SE,46,SE,SSE,17,26,61,1020.7,1019,8,8,14.1,15.9,Yes,4.4,Yes
2013-11-12,Albury,12.1,18.6,4.4,NA,NA,W,46,SSE,W,11,26,65,1015,1011.4,8,8,14.3,17.1,Yes,0.4,No
2013-11-13,Albury,10.1,17.2,0.4,NA,NA,NNW,31,WNW,WNW,13,22,55,1015.7,1015.1,8,8,11,15.3,No,0,No
2013-11-14,Albury,8.2,21.5,0,NA,NA,SW,35,W,WNW,9,15,48,1016.4,1014.9,5,7,14.4,19.7,No,0,No
2013-11-15,Albury,5.1,25.1,0,NA,NA,WSW,35,SSW,SW,7,11,34,1016.5,1013.8,NA,4,13.4,23.4,No,0,No
2013-11-16,Albury,12.4,26,0,NA,NA,NE,54,SSE,SE,20,11,32,1016,1012.7,2,NA,17.4,24.3,No,0,No
2013-11-17,Albury,9.1,27.2,0,NA,NA,ESE,24,ESE,SSE,9,13,35,1017.6,1013.9,NA,1,16.7,23.6,No,0,No
2013-11-18,Albury,9.5,28.4,0,NA,NA,NW,31,ESE,WSW,4,15,33,1016.2,1011.8,NA,NA,19,27.1,No,0,No
2013-11-19,Albury,10.2,31.1,0,NA,NA,W,22,E,E,6,7,24,1013.4,1008.5,NA,NA,19.8,30.2,No,0,No
2013-11-20,Albury,11.3,33.7,0,NA,NA,NW,59,SE,N,7,13,14,1009.9,1005.9,NA,NA,21.2,33.2,No,0,No
2013-11-21,Albury,16.8,27.2,0,NA,NA,WSW,31,NNE,NW,2,11,50,1010.3,1007.7,6,1,19.5,25,No,0,No
2013-11-22,Albury,10.6,27.1,0,NA,NA,W,46,WSW,WNW,7,22,21,1007.6,1005.4,NA,NA,19.5,26,No,0,No
2013-11-23,Albury,8.1,23.7,0,NA,NA,W,33,W,NW,7,17,36,1006.9,1004.2,NA,7,17.6,22.4,No,0,No
2013-11-24,Albury,8.6,26.1,0,NA,NA,SE,50,WSW,SW,9,19,29,1008.1,1005.7,NA,2,16.5,24.5,No,0,No
2013-11-25,Albury,11.5,26.7,0,NA,NA,ESE,48,SSE,SE,24,24,30,1010.7,1009.3,NA,NA,19.4,25.2,No,0,No
2013-11-26,Albury,8.2,29.7,0,NA,NA,WSW,33,ESE,W,4,17,25,1016.7,1012.8,NA,NA,16.7,28.1,No,0,No
2013-11-27,Albury,10.5,32.6,0,NA,NA,W,31,S,S,9,15,22,1016.5,1012.6,NA,NA,19.8,30.5,No,0,No
2013-11-28,Albury,14.2,35.4,0,NA,NA,NNW,76,SSE,WNW,7,33,13,1008.3,1002.8,NA,1,23.1,31.9,No,0,No
2013-11-29,Albury,13.1,25.6,0,NA,NA,WNW,33,SSE,SSW,17,17,27,1008.6,1008.6,NA,2,19.1,25,No,0,No
2013-11-30,Albury,9,27.5,0,NA,NA,WNW,26,SSE,E,17,7,16,1018.9,1017.1,NA,NA,16.2,24.9,No,0,No
2013-12-01,Albury,9.9,30.4,0,NA,NA,E,33,ENE,WNW,20,13,23,1022.9,1019.8,NA,NA,20.6,29.1,No,0,No
2013-12-02,Albury,15.6,34.4,0,NA,NA,NE,28,NE,NE,13,11,19,1020.4,1015.2,NA,NA,24.7,33,No,0,No
2013-12-03,Albury,15.1,37.1,0,NA,NA,W,44,SSE,NW,9,30,15,1013.9,1009.3,NA,NA,25.8,34.8,No,0,No
2013-12-04,Albury,21.5,23.7,0,NA,NA,NW,54,S,S,9,7,93,1004,1002.3,1,8,22.9,18.3,No,29.4,Yes
2013-12-05,Albury,10.1,17.5,29.4,NA,NA,WSW,56,WNW,W,20,28,60,1000.8,1001.3,8,6,10.1,14.6,Yes,3.2,Yes
2013-12-06,Albury,5.8,20.4,3.2,NA,NA,WNW,43,WSW,WSW,11,22,32,1015.4,1015.9,NA,2,11.8,19.4,Yes,0,No
2013-12-07,Albury,7.7,26.1,0,NA,NA,ENE,44,SE,WNW,7,13,28,1020.9,1018.3,NA,NA,15.5,24.8,No,0,No
2013-12-08,Albury,10.2,32.1,0,NA,NA,N,31,SE,NW,9,13,20,1016.7,1011.3,NA,NA,18.4,30.4,No,0,No
2013-12-09,Albury,18.1,30.4,0,NA,NA,WSW,50,E,W,6,22,31,1006.2,1001.4,NA,1,22.1,29.2,No,0,No
2013-12-10,Albury,12.1,22.4,0,NA,NA,W,44,WNW,W,19,30,35,1008.7,1008.1,5,5,15,20,No,0,No
2013-12-11,Albury,10.9,24.5,0,NA,NA,W,43,W,W,20,19,33,1010,1008.8,1,5,17.5,22,No,0,No
2013-12-12,Albury,9.9,27.6,0,NA,NA,W,35,SSE,W,2,24,22,1012.6,1009.8,NA,NA,17.7,26.4,No,0,No
2013-12-13,Albury,11.2,30.2,0,NA,NA,W,37,SE,WNW,6,22,29,1012.9,1010.5,NA,NA,19.6,28.9,No,0,No
2013-12-14,Albury,14.4,29.5,0,NA,NA,NW,33,WSW,WSW,6,19,19,1014.9,1013.2,NA,NA,21.3,28.4,No,0,No
2013-12-15,Albury,12.8,31.1,0,NA,NA,SW,41,SSE,NW,13,11,31,1018,1014.7,NA,NA,20.1,28.5,No,0,No
2013-12-16,Albury,15.8,32.9,0,NA,NA,SSW,43,SE,NNE,7,7,28,1018.1,1015.1,NA,NA,23.2,31.5,No,0,No
2013-12-17,Albury,16.9,34,0,NA,NA,N,30,E,ESE,7,9,29,1019.5,1016.3,NA,4,24.7,31.8,No,0,No
2013-12-18,Albury,18.8,37.6,0,NA,NA,ENE,28,SE,ESE,15,13,17,1020.2,1016.2,NA,NA,27,36.4,No,0,No
2013-12-19,Albury,19.2,39.7,0,NA,NA,NNW,37,N,NNW,20,11,17,1018.3,1013.5,NA,NA,29.9,39.2,No,0.2,No
2013-12-20,Albury,22.2,40.7,0.2,NA,NA,SW,46,SSE,NW,7,17,14,1015.1,1009.9,NA,NA,28.6,39.2,No,0,No
2013-12-21,Albury,23.7,40.5,0,NA,NA,WNW,54,SSE,NW,19,33,12,1012,1008,NA,NA,26.9,38.8,No,0,No
2013-12-22,Albury,25.2,36.4,0,NA,NA,SW,39,ENE,WSW,15,22,22,1007.7,1006.6,NA,NA,29.4,35,No,5.2,Yes
2013-12-23,Albury,18.3,23.9,5.2,NA,NA,NW,37,WNW,NW,20,19,68,1010.7,1011,8,3,18.3,20.8,Yes,13,Yes
2013-12-24,Albury,11.6,29.1,13,NA,NA,SSE,20,E,SW,6,9,24,1017.8,1015.2,NA,NA,17.6,26.6,Yes,0,No
2013-12-25,Albury,15.7,29.1,0,NA,NA,NNE,28,E,N,2,9,44,1016,1013.3,NA,NA,20.3,26.3,No,0,No
2013-12-26,Albury,14.9,30.8,0,NA,NA,SW,52,ESE,NNE,7,11,28,1013.4,1008.7,NA,1,22.4,29.8,No,1.4,Yes
2013-12-27,Albury,14,32.5,1.4,NA,NA,SSE,24,SSE,SE,7,7,25,1011.1,1007.7,NA,NA,20.8,30.8,Yes,0,No
2013-12-28,Albury,14.4,37.1,0,NA,NA,W,39,SE,NW,6,15,18,1008.3,1003.7,NA,NA,23.2,34.7,No,0,No
2013-12-29,Albury,16.1,30.9,0,NA,NA,WNW,35,SE,S,15,13,14,1011.8,1010.6,NA,NA,19.9,27.9,No,0,No
2013-12-30,Albury,11.7,30.9,0,NA,NA,WNW,41,NNE,WNW,11,9,18,1014,1010.4,NA,NA,20.3,29.3,No,0,No
2013-12-31,Albury,10.4,31.4,0,NA,NA,WSW,43,SSE,WSW,7,22,14,1013.3,1011.5,NA,NA,19.7,30.5,No,0,No
2014-01-01,Albury,12,27.4,0,NA,NA,WNW,43,SSE,ENE,11,20,38,1011.1,1008.6,NA,1,20.3,25.9,No,0,No
2014-01-02,Albury,16.7,27.7,0,NA,NA,W,31,WNW,WNW,6,20,22,1006.1,1005.8,1,1,22.3,26.4,No,0.2,No
2014-01-03,Albury,18.9,30.6,0.2,NA,NA,WSW,44,ENE,W,6,15,32,1003.1,999.1,8,8,22.3,27.5,No,0,No
2014-01-04,Albury,13.1,25.6,0,NA,NA,W,46,WSW,W,24,19,28,1006.8,1005.7,NA,4,16.8,24.2,No,0,No
2014-01-05,Albury,8.4,29.4,0,NA,NA,WNW,65,SE,NW,6,30,24,1009.4,1004.5,NA,1,18.7,28.9,No,0,No
2014-01-06,Albury,12.1,23.7,0,NA,NA,WSW,56,WSW,SW,28,24,27,1013.2,1013.4,NA,NA,16,23,No,0,No
2014-01-07,Albury,9.8,27.5,0,NA,NA,SSE,41,S,SSE,17,13,23,1019.5,1016.4,NA,NA,16.7,25.2,No,0,No
2014-01-08,Albury,14.2,30.4,0,NA,NA,SE,33,SSE,SE,20,11,26,1021,1017.1,NA,NA,18.9,28.3,No,0,No
2014-01-09,Albury,16.9,29,0,NA,NA,NE,31,NE,NE,17,15,38,1020.8,1019.1,8,1,21.1,26.8,No,1.4,Yes
2014-01-10,Albury,14.4,33.6,1.4,NA,NA,NNE,28,NA,ESE,0,13,27,1020.5,1016.6,NA,NA,22.3,31.5,Yes,0,No
2014-01-11,Albury,16.5,36.5,0,NA,NA,WSW,30,E,W,7,13,26,1018.6,1014.9,NA,NA,24.7,34.4,No,0,No
2014-01-12,Albury,18.8,38.9,0,NA,NA,SSE,30,SSE,W,15,7,13,1016.4,1013.1,NA,NA,27,37.5,No,0,No
2014-01-13,Albury,17.1,39,0,NA,NA,ESE,46,NE,NNE,11,7,17,1017.6,1013.8,NA,NA,26.4,36.9,No,0,No
2014-01-14,Albury,18.6,41.2,0,NA,NA,NNW,33,SE,NNE,7,9,19,1018.3,1014.5,NA,NA,26.9,39,No,0,No
2014-01-15,Albury,21,41.8,0,NA,NA,SSE,28,SSE,SSW,7,11,15,1019.4,1015.1,NA,NA,28.7,40.6,No,0,No
2014-01-16,Albury,23,43.6,0,NA,NA,N,35,E,SSW,9,13,12,1016.6,1012.2,NA,NA,31.8,41.7,No,0,No
2014-01-17,Albury,21.7,42.6,0,NA,NA,NE,33,SSE,NE,11,19,11,1012.7,1007.9,NA,NA,29.6,41.5,No,0,No
2014-01-18,Albury,22,41.2,0,NA,NA,WSW,39,ESE,W,11,30,15,1008.9,1006.2,NA,NA,32.1,38.9,No,0,No
2014-01-19,Albury,21.3,37.9,0,NA,NA,NW,37,S,W,6,19,21,1008.1,1003.9,1,NA,26.5,36.4,No,0,No
2014-01-20,Albury,19,34.2,0,NA,NA,SSE,52,SSE,SE,9,11,25,1007.4,1004.5,NA,NA,24.5,31.6,No,0,No
2014-01-21,Albury,17.9,33.2,0,NA,NA,SW,41,NE,WSW,7,19,26,1008.6,1006.3,NA,NA,23.4,30.1,No,0,No
2014-01-22,Albury,15.8,33.3,0,NA,NA,ESE,39,SSE,SSE,20,19,20,1016.7,1014.7,NA,NA,21.4,31,No,0,No
2014-01-23,Albury,16.2,34.5,0,NA,NA,NNE,31,NE,S,17,11,23,1020,1014.8,NA,NA,22.4,32.1,No,2.8,Yes
2014-01-24,Albury,20.1,23.4,2.8,NA,NA,NE,41,NW,NW,20,15,86,1010.8,1006.7,8,8,20.5,20.7,Yes,31,Yes
2014-01-25,Albury,13.3,25.9,31,NA,NA,ESE,35,S,SE,11,19,33,1014.3,1014.4,NA,NA,17.8,24.3,Yes,0,No
2014-01-26,Albury,12.4,29.4,0,NA,NA,SSE,28,SSE,SE,11,9,24,1021.8,1019.5,NA,NA,18.1,26.4,No,0,No
2014-01-27,Albury,14.8,32.7,0,NA,NA,NNE,28,ENE,WNW,9,9,27,1021.4,1018.1,NA,NA,22.4,30.7,No,0,No
2014-01-28,Albury,16.4,36.6,0,NA,NA,N,31,S,NE,7,11,22,1018.4,1013.4,NA,NA,22.7,34.5,No,0,No
2014-01-29,Albury,18.8,40.6,0,NA,NA,NNW,39,E,NNW,7,13,18,1015.2,1011.1,NA,NA,26.7,39.3,No,0,No
